text,term_id,label
Partial corpus callosum agenesis,HP:0001338,4
Partial or complete agenesis of corpus callosum,HP:0001338,4
Partial or complete agenesis of the corpus callosum,HP:0001338,4
Partial to complete agenesis of corpus callosum,HP:0001338,4
Partial-total agenesis of corpus callosum,HP:0001338,4
Lissencephaly,HP:0001339,4
Fewer or absent grooves in brain,HP:0001339,4
Enhancement of the C-reflex,HP:0001340,4
Olfactory lobe agenesis,HP:0001341,4
Olfactory lobe absence,HP:0001341,4
Cerebral hemorrhage,HP:0001342,4
Bleeding in brain,HP:0001342,4
Cerebral haemorrhage,HP:0001342,4
Hemorrhagic stroke,HP:0001342,4
Intracerebral haemorrhage,HP:0001342,4
Intracerebral hemorrhage,HP:0001342,4
Absent speech,HP:0001344,4
Absent speech development,HP:0001344,4
Lack of language development,HP:0001344,4
Lack of speech,HP:0001344,4
No speech development,HP:0001344,4
No speech or language development,HP:0001344,4
Nonverbal,HP:0001344,4
Psychotic mentation,HP:0001345,4
Hyperreflexia,HP:0001347,4
Increased deep tendon reflexes,HP:0001347,4
Increased reflexes,HP:0001347,4
Brisk reflexes,HP:0001348,4
Brisk deep tendon reflexes,HP:0001348,4
Facial diplegia,HP:0001349,1
Bilateral facial weakness,HP:0001349,1
"Facial paresis, bilateral",HP:0001349,1
Jerk-locked premyoclonus spikes,HP:0001351,4
Megalencephaly,HP:0001355,4
Enlarged brain,HP:0001355,4
Macrencephaly,HP:0001355,4
Plagiocephaly,HP:0001357,1
Asymmetry of the posterior cranium,HP:0001357,1
Asymmetry of the posterior head,HP:0001357,1
Asymmetry of the posterior skull,HP:0001357,1
Deformational plagiocephaly,HP:0001357,1
Flat head,HP:0001357,1
Flat head syndrome,HP:0001357,1
Flattening of cranial vault,HP:0001357,1
Flattening of cranium,HP:0001357,1
Flattening of head,HP:0001357,1
Flattening of skull,HP:0001357,1
Positional plagiocephaly,HP:0001357,1
Rhomboid shaped cranium,HP:0001357,1
Rhomboid shaped head,HP:0001357,1
Rhomboid shaped skull,HP:0001357,1
Holoprosencephaly,HP:0001360,4
Single brain ventricle,HP:0001360,4
Nystagmus-induced head nodding,HP:0001361,2
Craniosynostosis,HP:0001363,1
Cranial suture synostosis,HP:0001363,1
Craniostenosis,HP:0001363,1
Craniosyostosis,HP:0001363,1
Deformity of the skull,HP:0001363,1
Early fusion of cranial sutures,HP:0001363,1
Premature closure of cranial sutures,HP:0001363,1
Premature suture closure,HP:0001363,1
Abnormal joint morphology,HP:0001367,20
Abnormal shape of joints,HP:0001367,20
Abnormality of the joints,HP:0001367,20
Anomaly of the joints,HP:0001367,20
Joint disease,HP:0001367,20
Arthritis,HP:0001369,20
Joint inflammation,HP:0001369,20
Rheumatoid arthritis,HP:0001370,20
RA,HP:0001370,20
Flexion contracture,HP:0001371,20
Flexed joint that cannot be straightened,HP:0001371,20
Flexion contractures,HP:0001371,20
Flexion contractures of joints,HP:0001371,20
Congenital hip dislocation,HP:0001374,20
Congenital dislocation of the hip,HP:0001374,20
Congenital dislocation of the hips,HP:0001374,20
Congenital hip anomaly,HP:0001374,20
Congenital hip dislocations,HP:0001374,20
Dislocated hip since birth,HP:0001374,20
Limitation of joint mobility,HP:0001376,20
Decreased joint mobility,HP:0001376,20
Decreased mobility of joints,HP:0001376,20
Limited joint mobility,HP:0001376,20
Limited joint motion,HP:0001376,20
Limited elbow extension,HP:0001377,20
Decreased elbow extension,HP:0001377,20
Elbow limited extension,HP:0001377,20
Limitation of elbow extension,HP:0001377,20
Limited extension at elbows,HP:0001377,20
Limited forearm extension,HP:0001377,20
Reduced elbow extension,HP:0001377,20
Restricted elbow extension,HP:0001377,20
Abnormal hip joint morphology,HP:0001384,20
Abnormality of the hip joint,HP:0001384,20
Abnormality of the hip joints,HP:0001384,20
Hip dysplasia,HP:0001385,20
Abnormal formation of the hip,HP:0001385,20
Congenital hip dysplasia,HP:0001385,20
DDH,HP:0001385,20
Developmental dysplasia of the hip,HP:0001385,20
Joint swelling,HP:0001386,13
Joint stiffness,HP:0001387,20
Stiff joint,HP:0001387,20
Stiff joints,HP:0001387,20
Cirrhosis,HP:0001394,17
Hepatic cirrhosis,HP:0001394,17
Liver cirrhosis,HP:0001394,17
Scar tissue replaces healthy tissue in the liver,HP:0001394,17
Hepatic fibrosis,HP:0001395,17
Liver fibrosis,HP:0001395,17
Cholestasis,HP:0001396,17
Slowed or blocked flow of bile from liver,HP:0001396,17
Hepatic failure,HP:0001399,17
Hepatic insufficiency,HP:0001399,17
Liver failure,HP:0001399,17
Intrahepatic biliary dysgenesis,HP:0001401,17
Hepatocellular carcinoma,HP:0001402,15
Increased hepatocellular carcinoma risk,HP:0001402,15
Increased incidence of hepatocellular carcinoma,HP:0001402,15
Macrovesicular hepatic steatosis,HP:0001403,13
Macrovesicular steatosis,HP:0001403,13
Periportal fibrosis,HP:0001405,17
Bile duct proliferation,HP:0001408,17
Proliferation of bile canaliculi,HP:0001408,17
Decreased liver function,HP:0001410,17
Hepatopathy,HP:0001410,17
Liver dysfunction,HP:0001410,17
"Liver dysfunction, mild",HP:0001410,17
Micronodular cirrhosis,HP:0001413,17
Microvesicular hepatic steatosis,HP:0001414,13
Microvesicular steatosis,HP:0001414,13
Abnormality of the musculature of the hand,HP:0001421,20
Abnormal hand muscles,HP:0001421,20
Abnormal calf musculature morphology,HP:0001430,20
Abnormal calf muscles,HP:0001430,20
Abnormality of calf musculature,HP:0001430,20
Abnormality of the shoulder girdle musculature,HP:0001435,20
Abnormality of shoulder musculature,HP:0001435,20
Abnormality of the foot musculature,HP:0001436,20
Abnormal foot muscles,HP:0001436,20
Abnormality of the musculature of the lower limbs,HP:0001437,20
Abnormal abdomen morphology,HP:0001438,17
Abdomen abnormality,HP:0001438,17
Abnormality of abdomen morphology,HP:0001438,17
Abnormality of abdomen structure,HP:0001438,17
Abnormality of the abdomen,HP:0001438,17
Abnormality thigh musculature morphology,HP:0001441,20
Abnormal thigh muscles,HP:0001441,20
Abnormality of the musculature of the thigh,HP:0001441,20
Abnormality of the gluteal musculature,HP:0001443,20
Abnormality of glutes,HP:0001443,20
Abnormality of the hip-girdle musculature,HP:0001445,20
Duplication of metatarsal bones,HP:0001449,20
Duplication of long bones of foot,HP:0001449,20
Abnormality of the upper arm,HP:0001454,21
Abnormality of the musculature of the upper arm,HP:0001457,20
1-3 toe syndactyly,HP:0001459,20
Webbed 1st-3rd toes,HP:0001459,20
Aplasia/Hypoplasia involving the skeletal musculature,HP:0001460,20
Absent/small skeletal muscles,HP:0001460,20
Absent/underdeveloped skeletal muscles,HP:0001460,20
Amyotrophy involving the shoulder musculature,HP:0001465,20
Shoulder muscle degeneration,HP:0001465,20
Wasting of shoulder muscles,HP:0001465,20
Aplasia/Hypoplasia involving the musculature of the upper limbs,HP:0001467,20
Absent/small upper limb muscles,HP:0001467,20
Absent/underdeveloped upper limb muscles,HP:0001467,20
Aplasia/Hypoplasia involving the musculature of the upper arm,HP:0001468,20
Absent/small upper arm muscles,HP:0001468,20
Absent/underdeveloped upper arm muscles,HP:0001468,20
Abnormal morphology of the pelvis musculature,HP:0001469,20
Abnormality of the musculature of the pelvis,HP:0001469,20
Aplasia/Hypoplasia of the musculature of the pelvis,HP:0001471,20
Absent/small pelvis muscles,HP:0001471,20
Absent/underdeveloped pelvis muscles,HP:0001471,20
Metatarsal osteolysis,HP:0001473,20
Osteolysis involving metatarsal bones,HP:0001473,20
Sclerotic scapulae,HP:0001474,20
Compensatory chin elevation,HP:0001477,2
Compensatory head tilt/chin elevation,HP:0001477,2
Freckling,HP:0001480,9
Eye poking,HP:0001483,4
Blindism,HP:0001483,4
Eye pressing,HP:0001483,4
Ocular auto-stimulation,HP:0001483,4
Oculodigital phenomenon,HP:0001483,4
Bilateral ptosis,HP:0001488,2
Drooping of both upper eyelids,HP:0001488,2
Posterior vitreous detachment,HP:0001489,2
Vitreous detachment,HP:0001489,2
Congenital fibrosis of extraocular muscles,HP:0001491,1
CFEOM,HP:0001491,1
Congenital fibrosis of the extraocular muscles,HP:0001491,1
Congenital ophthalmoplegia,HP:0001491,1
Axenfeld anomaly,HP:0001492,2
Falciform retinal fold,HP:0001493,2
Congenital retinal fold,HP:0001493,2
Carpal osteolysis,HP:0001495,20
Carpal bone osteolysis,HP:0001495,20
Carpal bone hypoplasia,HP:0001498,20
Hypoplasia of carpal bones,HP:0001498,20
Hypoplastic carpal bones,HP:0001498,20
Small carpal bones,HP:0001498,20
Small carpals,HP:0001498,20
Small wrist bones,HP:0001498,20
Broad finger,HP:0001500,20
Broad fingers,HP:0001500,20
Wide fingers,HP:0001500,20
6 metacarpals,HP:0001501,20
6 long bones of hand,HP:0001501,20
Failure to thrive,HP:0001508,8
Faltering weight,HP:0001508,8
FTT,HP:0001508,8
Poor weight gain,HP:0001508,8
Postnatal failure to thrive,HP:0001508,8
Undergrowth,HP:0001508,8
Weight faltering,HP:0001508,8
Growth delay,HP:0001510,8
Delayed growth,HP:0001510,8
Growth deficiency,HP:0001510,8
Growth failure,HP:0001510,8
Growth retardation,HP:0001510,8
Poor growth,HP:0001510,8
Retarded growth,HP:0001510,8
Very poor growth,HP:0001510,8
Intrauterine growth retardation,HP:0001511,8
Fetal growth restriction,HP:0001511,8
FGR,HP:0001511,8
In utero growth retardation,HP:0001511,8
Intrauterine growth failure,HP:0001511,8
Intrauterine growth restriction,HP:0001511,8
"Intrauterine growth retardation, IUGR",HP:0001511,8
Intrauterine retardation,HP:0001511,8
IUGR,HP:0001511,8
Prenatal growth deficiency,HP:0001511,8
Prenatal growth failure,HP:0001511,8
Prenatal growth retardation,HP:0001511,8
Prenatal onset growth retardation,HP:0001511,8
Prenatal-onset growth retardation,HP:0001511,8
Small for gestational age infant,HP:0001511,8
Obesity,HP:0001513,8
Having too much body fat,HP:0001513,8
Small for gestational age,HP:0001518,8
Birth weight less than 10th percentile,HP:0001518,8
Low birth weight,HP:0001518,8
Disproportionate tall stature,HP:0001519,8
Dolichostenomelia,HP:0001519,8
Marfanoid body habitus,HP:0001519,8
Marfanoid habitus,HP:0001519,8
Reduced upper-lower segment ratio,HP:0001519,8
Large for gestational age,HP:0001520,8
Birth weight > 90th percentile,HP:0001520,8
Birthweight > 90th percentile,HP:0001520,8
Fetal macrosomia,HP:0001520,8
Foetal macrosomia,HP:0001520,8
Macrosomia,HP:0001520,8
"Macrosomia, neonatal",HP:0001520,8
Severe failure to thrive,HP:0001525,8
Marked failure to thrive,HP:0001525,8
Severe faltering weight,HP:0001525,8
Severe postnatal failure to thrive,HP:0001525,8
Severe weight faltering,HP:0001525,8
Hemihypertrophy,HP:0001528,8
Asymmetric limb hypertrophy,HP:0001528,8
Asymmetric overgrowth,HP:0001528,8
Failure to thrive in infancy,HP:0001531,8
Failure to thrive in first year of life,HP:0001531,8
Faltering weight in infancy,HP:0001531,8
Weight faltering in infancy,HP:0001531,8
Slender build,HP:0001533,8
Asthenic habitus,HP:0001533,8
Thin body habitus,HP:0001533,8
Thin build,HP:0001533,8
Umbilical hernia,HP:0001537,17
Umbilical hernias,HP:0001537,17
Protuberant abdomen,HP:0001538,17
Abdominal protuberance,HP:0001538,17
Belly sticks out,HP:0001538,17
Extended belly,HP:0001538,17
Omphalocele,HP:0001539,17
Exomphalos,HP:0001539,17
Omphalocoele,HP:0001539,17
Diastasis recti,HP:0001540,17
Gap between large left and right abdominal muscles,HP:0001540,17
Gastroschisis,HP:0001543,17
Prominent umbilicus,HP:0001544,17
Prominent belly button,HP:0001544,17
Prominent navel,HP:0001544,17
Anteriorly placed anus,HP:0001545,17
Anteriorly displaced anus,HP:0001545,17
Anus anteposition,HP:0001545,17
Abnormal rib cage morphology,HP:0001547,20
Abnormality of the rib cage,HP:0001547,20
Overgrowth,HP:0001548,8
General overgrowth,HP:0001548,8
Generalised overgrowth,HP:0001548,8
Generalized overgrowth,HP:0001548,8
Abnormal umbilicus morphology,HP:0001551,17
Abnormal belly button,HP:0001551,17
Abnormal navel,HP:0001551,17
Abnormal umbilicus,HP:0001551,17
Barrel-shaped chest,HP:0001552,20
Barrel chest,HP:0001552,20
Asymmetry of the thorax,HP:0001555,20
Asymmetric chest,HP:0001555,20
Prenatal movement abnormality,HP:0001557,7
Abnormal intrauterine movements,HP:0001557,7
Decreased fetal movement,HP:0001558,7
Decreased fetal activity,HP:0001558,7
Decreased fetal movements,HP:0001558,7
Decreased foetal activity,HP:0001558,7
Decreased foetal movement,HP:0001558,7
Decreased foetal movements,HP:0001558,7
Decreased movement in utero,HP:0001558,7
Dminished fetal movement,HP:0001558,7
Dminished foetal movement,HP:0001558,7
Fetal hypokinesia,HP:0001558,7
Foetal hypokinesia,HP:0001558,7
Less than 10 fetal movements in 12 hours,HP:0001558,7
Less than 10 foetal movements in 12 hours,HP:0001558,7
Reduced fetal movement,HP:0001558,7
Reduced fetal movements,HP:0001558,7
Reduced foetal movement,HP:0001558,7
Reduced foetal movements,HP:0001558,7
Abnormality of the amniotic fluid,HP:0001560,7
Abnormal amniotic fluid,HP:0001560,7
Oligohydramnios,HP:0001562,7
Decreased amniotic fluid index,HP:0001562,7
Low levels of amniotic fluid,HP:0001562,7
Maternal oligohydramnios,HP:0001562,7
Fetal polyuria,HP:0001563,7
Foetal polyuria,HP:0001563,7
Widely-spaced maxillary central incisors,HP:0001566,1
Central incisor gap,HP:0001566,1
Diastasis of the central incisors,HP:0001566,1
Diastema between maxillary central incisors,HP:0001566,1
Diastema between upper front teeth,HP:0001566,1
Diastema between upper incisors,HP:0001566,1
Gap between upper front teeth,HP:0001566,1
Separated superior central incisors,HP:0001566,1
Wide gap between upper central incisors,HP:0001566,1
Wide upper central incisors,HP:0001566,1
Widely spaced upper incisors,HP:0001566,1
Multiple impacted teeth,HP:0001571,1
Impacted teeth,HP:0001571,1
Multiple buried teeth,HP:0001571,1
Multiple retained teeth,HP:0001571,1
Macrodontia,HP:0001572,1
Hyperplasia of tooth,HP:0001572,1
Hypertrophy of tooth,HP:0001572,1
Increased size of tooth,HP:0001572,1
Increased width of tooth,HP:0001572,1
Large tooth,HP:0001572,1
Megalodontia,HP:0001572,1
Tooth mass excess,HP:0001572,1
Primary hypercortisolism,HP:0001579,6
ACTH-independent hypercortisolemia,HP:0001579,6
Recurrent skin infections,HP:0001581,9
Cutaneous infections,HP:0001581,9
"Skin infections, recurrent",HP:0001581,9
Redundant skin,HP:0001582,9
Loose redundant skin,HP:0001582,9
Redundant skin folds,HP:0001582,9
"Sagging, redundant skin",HP:0001582,9
Rotary nystagmus,HP:0001583,2
Rotatory Nystagmus,HP:0001583,2
Vesicovaginal fistula,HP:0001586,0
Bell-shaped thorax,HP:0001591,20
Bell-shaped chest,HP:0001591,20
"Constricted, bell-shaped thorax",HP:0001591,20
"Narrow, bell-shaped thorax",HP:0001591,20
Selective tooth agenesis,HP:0001592,1
Absence of a tooth,HP:0001592,1
Agenesis of a tooth,HP:0001592,1
Failure of development of a tooth,HP:0001592,1
Missing a tooth,HP:0001592,1
Maxillary lateral incisor microdontia,HP:0001593,1
Decreased size of maxillary lateral incisor,HP:0001593,1
Decreased size of upper lateral incisor,HP:0001593,1
Decreased width of upper lateral incisor,HP:0001593,1
Hypotrophic maxillary lateral incisor,HP:0001593,1
Hypotrophic upper lateral incisor,HP:0001593,1
Small maxillary lateral incisor,HP:0001593,1
Small upper lateral incisor,HP:0001593,1
Abnormal hair morphology,HP:0001595,9
Abnormality of the hair,HP:0001595,9
Abnormality of the hair shaft,HP:0001595,9
Hair abnormality,HP:0001595,9
Abnormal nail morphology,HP:0001597,9
Abnormality of the nail,HP:0001597,9
Nail disease,HP:0001597,9
Concave nail,HP:0001598,9
Koilonychia,HP:0001598,9
Spoon-shaped nails,HP:0001598,9
Abnormality of the larynx,HP:0001600,14
Laryngeal abnormalities,HP:0001600,14
Laryngeal anomalies,HP:0001600,14
Laryngeal stenosis,HP:0001602,14
Vocal cord paresis,HP:0001604,4
Hoarse voice due to vocal cord paresis,HP:0001604,4
Vocal cord paresis in severe cases,HP:0001604,4
Weakness of the vocal cords,HP:0001604,4
Vocal cord paralysis,HP:0001605,4
Inability to move vocal cords,HP:0001605,4
Laryngeal paralysis,HP:0001605,4
Subglottic stenosis,HP:0001607,14
Hoarse voice,HP:0001609,10
Hoarseness,HP:0001609,10
Husky voice,HP:0001609,10
Hypernasal speech,HP:0001611,10
Hypernasal voice,HP:0001611,10
Nasal speech,HP:0001611,10
Nasal voice,HP:0001611,10
Hoarse cry,HP:0001615,10
Dysphonia,HP:0001618,10
Inability to produce voice sounds,HP:0001618,10
Voice change,HP:0001618,10
Abnormally high-pitched voice,HP:0001620,4
High pitched voice,HP:0001620,4
High-pitched voice,HP:0001620,4
Weak voice,HP:0001621,10
Hypophonia,HP:0001621,10
Quiet voice,HP:0001621,10
Soft voice,HP:0001621,10
Premature birth,HP:0001622,7
Premature delivery,HP:0001622,7
Premature delivery of affected infants,HP:0001622,7
Preterm birth,HP:0001622,7
Preterm delivery,HP:0001622,7
Shortened gestation time,HP:0001622,7
Breech presentation,HP:0001623,7
Breech presentation at birth,HP:0001623,7
Feet or buttocks of fetus positioned near opening of uterus,HP:0001623,7
Feet or buttocks of foetus positioned near opening of uterus,HP:0001623,7
Abnormal heart morphology,HP:0001627,11
Abnormality of cardiac morphology,HP:0001627,11
Abnormality of the heart,HP:0001627,11
Abnormally shaped heart,HP:0001627,11
Cardiac abnormality,HP:0001627,11
Cardiac anomalies,HP:0001627,11
Cardiac anomaly,HP:0001627,11
Congenital heart defect,HP:0001627,11
Congenital heart defects,HP:0001627,11
Heart defect,HP:0001627,11
Ventricular septal defect,HP:0001629,11
Hole in heart wall separating two lower heart chambers,HP:0001629,11
Ventricular septal defects,HP:0001629,11
Ventriculoseptal defect,HP:0001629,11
VSD,HP:0001629,11
Atrial septal defect,HP:0001631,11
An opening in the wall separating the top two chambers of the heart,HP:0001631,11
ASD,HP:0001631,11
Atria septal defect,HP:0001631,11
Atrial septum defect,HP:0001631,11
Atrioseptal defect,HP:0001631,11
Defect in the atrial septum,HP:0001631,11
Hole in heart wall separating two upper heart chambers,HP:0001631,11
Abnormal mitral valve morphology,HP:0001633,11
Abnormality of the mitral valve,HP:0001633,11
Mitral valve prolapse,HP:0001634,11
Congestive heart failure,HP:0001635,11
Cardiac failure,HP:0001635,11
Cardiac failures,HP:0001635,11
Cardiac insufficiency,HP:0001635,11
CHF,HP:0001635,11
Chronic heart failure,HP:0001635,11
Heart failure,HP:0001635,11
Tetralogy of Fallot,HP:0001636,11
Tetrology of fallot,HP:0001636,11
Abnormal myocardium morphology,HP:0001637,11
Abnormality of the myocardium,HP:0001637,11
Cardiomyopathy,HP:0001638,11
Disease of the heart muscle,HP:0001638,11
Hypertrophic cardiomyopathy,HP:0001639,11
"Cardiomyopathy, hypertrophic",HP:0001639,11
Enlarged and thickened heart muscle,HP:0001639,11
HCM,HP:0001639,11
Cardiomegaly,HP:0001640,11
Enlarged heart,HP:0001640,11
Increased heart size,HP:0001640,11
Abnormal pulmonary valve morphology,HP:0001641,11
Abnormality of the pulmonary valve,HP:0001641,11
Anomaly of the pulmonary valve,HP:0001641,11
Pulmonic stenosis,HP:0001642,11
Narrowing of pulmonic valve,HP:0001642,11
Pulmonary stenosis,HP:0001642,11
Pulmonary valve stenosis,HP:0001642,11
Pulmonic valve stenosis,HP:0001642,11
Dilated cardiomyopathy,HP:0001644,11
"Cardiomyopathy, dilated",HP:0001644,11
Congestive cardiomyopathy,HP:0001644,11
DCM,HP:0001644,11
Stretched and thinned heart muscle,HP:0001644,11
Sudden cardiac death,HP:0001645,11
Premature sudden cardiac death,HP:0001645,11
Bicuspid aortic valve,HP:0001647,11
Aortic valve has two leaflets rather than three,HP:0001647,11
Cor pulmonale,HP:0001648,11
